Question ,Question Text,Comment
3,What is one thing you would like your organization to STOP doing to make it a better place to work?,Too many meetings. On a regular basis ask Team Members how we can reduce meeting frequency and time.
3,What is one thing you would like your organization to STOP doing to make it a better place to work?,There isn't much that I would change.  The company is doing everything required to be successful.
3,What is one thing you would like your organization to STOP doing to make it a better place to work?,"We typically move at warp speed and though that's better than the alternative, I do wish we would allow ourselves to catch our breath occasionally."
3,What is one thing you would like your organization to STOP doing to make it a better place to work?,No change needed.
3,What is one thing you would like your organization to STOP doing to make it a better place to work?,Maybe dial back the leadership retreats.
3,What is one thing you would like your organization to STOP doing to make it a better place to work?,I don't know
3,What is one thing you would like your organization to STOP doing to make it a better place to work?,There isn't anything I would stop at this time.
3,What is one thing you would like your organization to STOP doing to make it a better place to work?,Nothing
3,What is one thing you would like your organization to STOP doing to make it a better place to work?,"Despite already doing a great job in this area, I think it would be beneficial for our organization to reconsider its approach to outdated processes and systems. Continuing to cling to old methods can slow us down and limit our ability to deliver efficient and effective solutions. By embracing change and modernization, we can improve our workflow, increase our productivity, and stay ahead of the competition. Moving away from outdated processes and systems can help us take our performance to the next level and maintain our position as a top-performing organization."
3,What is one thing you would like your organization to STOP doing to make it a better place to work?,I really don't have one for this.
3,What is one thing you would like your organization to STOP doing to make it a better place to work?,"Again, there is nothing they do, that i would say needs to stop."
3,What is one thing you would like your organization to STOP doing to make it a better place to work?,N/A
3,What is one thing you would like your organization to STOP doing to make it a better place to work?,I don't know if stop is the right word but re-evaluate company brand clothing vendor.
3,What is one thing you would like your organization to STOP doing to make it a better place to work?,Nothing to add here.
3,What is one thing you would like your organization to STOP doing to make it a better place to work?,I can't think of anything
3,What is one thing you would like your organization to STOP doing to make it a better place to work?,can't think of anything at this time
3,What is one thing you would like your organization to STOP doing to make it a better place to work?,I can't think of anything that I would want to STOP that would improve the workplace.
3,What is one thing you would like your organization to STOP doing to make it a better place to work?,Nothing I can think of at the moment
3,What is one thing you would like your organization to STOP doing to make it a better place to work?,Cannot think of anything at this time.
3,What is one thing you would like your organization to STOP doing to make it a better place to work?,-
3,What is one thing you would like your organization to STOP doing to make it a better place to work?,no comments
3,What is one thing you would like your organization to STOP doing to make it a better place to work?,Having so many all hands.
3,What is one thing you would like your organization to STOP doing to make it a better place to work?,Same as above.
3,What is one thing you would like your organization to STOP doing to make it a better place to work?,I can't think of something to stop.
3,What is one thing you would like your organization to STOP doing to make it a better place to work?,Nothing to report.
3,What is one thing you would like your organization to STOP doing to make it a better place to work?,Not sure as I am pleasantly satisfied with the environment.
3,What is one thing you would like your organization to STOP doing to make it a better place to work?,N/A
3,What is one thing you would like your organization to STOP doing to make it a better place to work?,N/A
3,What is one thing you would like your organization to STOP doing to make it a better place to work?,Nothing
3,What is one thing you would like your organization to STOP doing to make it a better place to work?,I can't think of anything the company is doing that I would like to stop.
3,What is one thing you would like your organization to STOP doing to make it a better place to work?,"again, nothing."
3,What is one thing you would like your organization to STOP doing to make it a better place to work?,Nothing
3,What is one thing you would like your organization to STOP doing to make it a better place to work?,Having unnecessary meetings because everyone else is doing them.
3,What is one thing you would like your organization to STOP doing to make it a better place to work?,Besides the above comment there is nothing we should STOP doing.
3,What is one thing you would like your organization to STOP doing to make it a better place to work?,"They need to stop paying lip service to their career development process. The scheduled meetings never actually take place. There are not any firm, established rewards for meeting your career development goals."
3,What is one thing you would like your organization to STOP doing to make it a better place to work?,N/A
3,What is one thing you would like your organization to STOP doing to make it a better place to work?,Yearly Career Development Action Plan (CDAP).
3,What is one thing you would like your organization to STOP doing to make it a better place to work?,NA
3,What is one thing you would like your organization to STOP doing to make it a better place to work?,"Limit employee benefits while on military deployment. Honestly, 15 days of paid difference per calendar year is usually all used with preparation for deployment. Also, PTO stops accruing along with other benefits."
3,What is one thing you would like your organization to STOP doing to make it a better place to work?,Nothing!
3,What is one thing you would like your organization to STOP doing to make it a better place to work?,Sometimes transparency is an issue.  Let's stop with the cloak and dagger stuff.
3,What is one thing you would like your organization to STOP doing to make it a better place to work?,Nothing/too new to provide perspective.
3,What is one thing you would like your organization to STOP doing to make it a better place to work?,I cannot currently think of anything.
3,What is one thing you would like your organization to STOP doing to make it a better place to work?,I would keep it the same.
3,What is one thing you would like your organization to STOP doing to make it a better place to work?,I feel that everything that i3 is doing is great.
3,What is one thing you would like your organization to STOP doing to make it a better place to work?,"Recommending for reading books that have a specific religious agenda (e.g., NEXT GENERATIION LEADER, RHINCEROS SUCCESS). Not everyone employed at i3 is an evangelical Christian, nor do they appreciate the subtle ""preaching"" in books like these"
3,What is one thing you would like your organization to STOP doing to make it a better place to work?,none
3,What is one thing you would like your organization to STOP doing to make it a better place to work?,Nothing
3,What is one thing you would like your organization to STOP doing to make it a better place to work?,Stop the weekly signing of the timesheet.
3,What is one thing you would like your organization to STOP doing to make it a better place to work?,Nothing to add
3,What is one thing you would like your organization to STOP doing to make it a better place to work?,"Once again, no idea."
3,What is one thing you would like your organization to STOP doing to make it a better place to work?,Corporate work in the customer workplace.
3,What is one thing you would like your organization to STOP doing to make it a better place to work?,Nothing I can think of
3,What is one thing you would like your organization to STOP doing to make it a better place to work?,Nothing
3,What is one thing you would like your organization to STOP doing to make it a better place to work?,can't think of one
3,What is one thing you would like your organization to STOP doing to make it a better place to work?,nothing
3,What is one thing you would like your organization to STOP doing to make it a better place to work?,N/A
3,What is one thing you would like your organization to STOP doing to make it a better place to work?,While I'm sure there are things we do that could be stopped I'm not thinking of any at the moment.
3,What is one thing you would like your organization to STOP doing to make it a better place to work?,Using the i3 email address for people that work offsite and have contractor email aliases.
3,What is one thing you would like your organization to STOP doing to make it a better place to work?,Nothing I can think of.
3,What is one thing you would like your organization to STOP doing to make it a better place to work?,N/A
3,What is one thing you would like your organization to STOP doing to make it a better place to work?,Stop giving people extra responsibility without a raise.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Engaging in tough challenges and customers.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Keep the sense of family and camaradere
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Keep up the great work culture
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Lunches or breakfast biscuits sometimes
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,"Continue to foster the culture, putting their employees first and the team-building that they have in place."
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Supporting the efforts of allowing anyone to be able to learn about each others roles by providing classes to attend
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Team building activities and recognition of a job well done.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Continue with onboarding actions as they make new hires feel welcome from the very beginning
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,"Positive, welcoming atmosphere"
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Continue CDAP check-ins offsite! Having some time away from the office to meet with your manager and connect on a little more personal level is AMAZING
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,They need to continue doing what they are doing.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Brainery.  Genius.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,providing food during meetings and opportunities for growth.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,weekly/monthly tag ups with large and small groups
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Be engaging with everyone
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,In person gatherings.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Continue our family included events as well as our community out reach events!
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Employee engagement
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Growing leaders within the organization
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Flex hours
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Continue hiring collaborative teammates
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Value their employees.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Continue with the i3 events and teaming events. It's a great way to feel apart of the organization.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Continue to listen to the staff and adjust as needed.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Company sponsored team outings.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Continue to focus on our team and putting our team members first.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,great culture and takes care of employees
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Continue working from home.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,continue career growth and opportunities for team members
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Keep the culture of people. Thats the strongest point to this company. we are not numbers here
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,"Office perks (snack store, arcade machine, standing desks)"
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Continuing with the opportunities to bond with each other outside of work. We are with are coworkers more than family and it is nice to be able to consider coworkers as family because we bond outside of work as well
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Charitable
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,"Continue pushing employees to step up and take initiative. I expressed to start a class for my co-workers that teaches relevant skills and gives developers to grow in various ways. I received all kinds of support to do this, and so far, it has had a really strong impact."
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Keep developing new areas and projects to work on and work towards allowing employees to work in those areas.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Giving us the flexibility to take care of our personal lives and any things that come up. It has enabled me to be happier and more productive as an employee.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,"Opportunity to go remote/hybrid, the occasional free foods & company events that brings everyone together, & great support in gaining software/hardware that is needed."
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Continue with the encouragement and growth opportunities.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,"Everything in regards to culture, especially i3 Cares our volunteer group, they are incredible."
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Leadership development
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,intentional culture
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,continued focus on growing people to enable a better future for the team and the company
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Encourage employee input and opinions as much as possible.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Continue creating a culture that lifts everyone up while encouraging learning and growth.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,"Focus on hiring, employee-first mentality"
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Engaging and investing in people in a meaningful way
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Our employee charity group is great!
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Career Development Action Plan
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,All things culture. Great work!
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Continue checking in with employees and keep the emphasis on continually improving the environment for the employees
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Focusing on individual growth. Our leadership is always focused on helping us excel in our careers and achieve our goals.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Prioritizing employee growth and well-being while continuing to offer challenging work and problems to solve.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,"Continue to be supportive and I really do appreciate the open-door policy that goes all the way up to the Executive suite. If I had a question for one of our executives, they would have no issue with me popping in and asking for advice, etc. It does not go unappreciated"
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Little things for people - not necessarily intended to have huge impacts.  Just small things day to day that make people feel important.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Being a safe and encouraging environment.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Putting time and effort to improve our team and the warfighter.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,The upper management does an outstanding job with orientation.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Going above and beyond to make people feel welcome.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Employee engagements (fun events)
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Continue offering great benefits.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Actively shaping the culture.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Care about the people and culture!
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,"teaming events, offsite"
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Continue investing in people.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Their care to putting the personnel's personal lives and families first.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Empowering us to make decisions
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,"I hope that they continue to hold events and push the company culture forward. This company has really exemplified the work/life balance and they understand that the greatest resource is people, not the product."
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Focusing on the culture of the company
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Please keep culture at the top of our priority list. People are what make this place what it is!
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,events
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Keep the course. Everything i3 is doing I like as a company.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Continue the culture push.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,"Employee recognition, holiday parties"
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Being supportive about the day-to-day work and valuing their employees.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Transparent
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Keep taking care of our people
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Continue to allow remote and hybrid work
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,The constructive atmosphere is fantastic.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Keep treating its workers with respect and fairness.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Company culture is amazing
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,The benefits package is very nice.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,To keep creating an environment for the space to grow professionally and as a person.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Keep on keeping on.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,For them to continue putting in their efforts to engage the younger leaders within and keep growing them.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Cultural events to engage the workforce outside of day to day activities are fantastic. Don't stop.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Allowing for flexibility in work schedule
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Leadership conferences.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Training Courses across the company's sectors
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,"Focus on the people, not profit"
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Continuing to focus on the culture and make everyone feel equally as important
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,"Our organization has similar surveys to ensure the needs of it's employees are being met. Instead of just saying ""we hear you, we'll fix it"" - they regularly check in to make sure the ""vibe"" is good."
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Being welcoming and friendly to new hires
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Keeping up the fun events and corporate culture.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Everything it is currently doing.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,having quick meeting.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,"Hiring great and diverse people.  Our hiring process is rigorous, and it works."
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Listening to its people and responding; really important people not brushing off lowest level people
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,My organization can continue to grow each person that works for them. They do this in a way that makes us feel valued not only in our professional life but our personal life as well.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,"Continue offering ""classes""/presentations present by the various departments at the company to give team members the opportunity to learn and gain a better understand of what each team does."
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Community and culture
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,working to grow people
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Keeping the work atmosphere positive
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Continue making the team member the center of our company culture.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,they're great at giving people opportunities they man not have at other places.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Filling out the Brainery with great lessons and content!
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,"Although it is not my favorite thing to present myself, I think the Foundations classes, the NextGen, and other foundational/growth programs are fantastic. I very much enjoy them and truly believe it makes us better at our jobs when we have an understanding of why we are doing things and how it helps or how we can improve across groups."
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Being flexible.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,"I highly commend i3 for its exceptional provision of training resources and opportunities for career growth and development within the company. In my experience, no other company I have worked for comes close to matching i3's commitment to empowering its team members through ongoing learning and exposure to different departments and job fields. This approach not only enhances the skills and knowledge of the employees, but also fosters a culture of growth and innovation within the organization."
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Continue to focus on the people.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Remain flexible. Keep full remote as an option.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,coffee /tea in breakroom
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,"maintaining the culture, opportunities for growth, and competitive benefits provided"
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,"Keep up with the culture, its awesome"
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Leadership out visiting the workforce and listening to concerns.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Embracing our culture and promoting people that champion our culture and values.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Continue to treat its people as the most important/valuable asset.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,All of the events
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,The family events are great.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,"Brainery continued education is instrumental to educating the team, so keep that momentum going."
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Implementing the mission statement
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Care about their employees.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Awarding each employee an annual performance bonus.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Keep providing information about how the company is doing and what great things are planned for the future.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,continue taking care of their employees
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Bonuses
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Being personal and treating people like people and not worker bees
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Emphasis on culture and people no matter how large the company grows
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Coaching and mentoring programs.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,protect the culture.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Continue pushing the people first culture that makes i3 great
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Culture
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Continue prioritizing people!
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Increase diversity initiatives at leadership levels
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Continue being employee owned and employee-centric.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,I like that we challenge convention.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Continue to provide great benefits.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Putting people first
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Continue the focus on the owner-employee. Our mission statement is visible and great. Having Alison K's role is unique and meaningful.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Communication
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Maintain supportive and charitable to all defense and first responders - it continues to foster powerful progress within our local community.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Holding social events.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,The little touches that make each employee feel like a part of the big picture.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Continue work/life balance and flexibility
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Great as it currently stands!
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Access to resources.  Brainery is a great tool.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Hiring very motivated team-members
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Reminder emails
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Hands on meetings
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Keep growing! :-)
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,I do not have any recommendation.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,"Increase annual gym reimbursement to $300.
More Telework options, discuss this with every CDAP."
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Continue to provide family outings for their employees and family.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,rewarding those that go the extra mile to complete a task.  I3 is good about this and I think it makes a big difference.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,The small personal touches.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Regular updates about the health and direction of the business.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Continue to encourage employees and appreciate superior performance.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Keep on doing what they are doing.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Continue to remain employee owned and focused.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,The flow of information on company status and vision is outstanding. They also take care of team members.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Nothing
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,"One thing I value greatly and would like to see continued in our organization is the monthly lunch and learn sessions. These sessions not only provide opportunities for professional development and growth, but also foster a sense of community and camaraderie among employees. The organization already does a wonderful job in this regard, and I believe that maintaining these events is crucial in maintaining a positive and supportive work environment. By continuing to prioritize these lunch and learn sessions, we can further strengthen our sense of community and build a better workplace for everyone."
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,I love that they regularly recognize achievement and small things that other companies don't recognize like anniversaries for work.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,My family and I enjoy the routine events that i3 hosts that allow the entire family to participate and be a part of the team/family here at i3.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,everything they currently do.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Great involvement from the senior leaders.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,NexGen
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Continue the Quarterly newsletter
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Treat employees like family
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,"Growing its people, and caring about our wellbeing"
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Keeping the focus on employees.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Working hard to get the organization where we need it to be
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Offer great benefits and help grow people
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,"Positive reinforcement, opportunities for advancement and challenging work."
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,-
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,keep doing great things
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Promoting and encouraging career growth within the company.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Keep enabling the workers to work with minimal interference.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Continue the effective communication of the culture and values of the company.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Listen to employees and continue to be non-judgmental especially in regards to personal life issues.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Continue to recognize the needs of the employees and create opportunities for employees to achieve those needs.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,"i3 Cares is awesome, the lunch and learns are a great way to get to know more people within the company."
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,N\A
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Open communication
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Keep creating new ways to reward employees that provide excellent customer service.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,"Fostering a very positive environment, welcoming environment, having your back and helping when needed."
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,I believe the company should continue with the Foundations courses. I find them to be informative and very beneficial.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Continue to support their team members and employee owners!
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Maintain the Family environment!
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,They need to continue to encourage an environment where excellence is rewarded.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Continue to care about everyone in the workplace
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Helping the community and surrounding area.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,"Recently I have seen more internal workgroups. There is an MBSE month group that comes together and talks about new tools, tricks, and more. This is great at building relationships within the org and helping develop others. This needs to continue."
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Work events/parties! It's so great to see some new faces around the organization. This also includes i3 cares events.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,"Culture events, leadership, professional development options, NextGen leadership courses, empowering leaders at all levels, just everything that makes i3 the amazing company it is today!"
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Continue to value your people!
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,"Being inclusive in planning, execution, and rewards."
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,"From what I continue to witness, i3 Corporation is currently getting everything right.  They have an improved travel support team to streamline the process of getting travel approved, booked and wrapping up the expense reports on the back end.  This gives us more time to perform our primary jobs."
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Keep making the employee the most important part of the organization
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,I feel that the Brainery lunch and learns are awesome and should be kept.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Keeping salaries and benefits above average
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,keeping employees engaged with corporate.  corporate culture and onsite culture are very different
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Keep working the outreach program for the less fortunate.
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,putting its people first
4,What is one thing you would like your organization to CONTINUE doing that makes it a great place to work?,Continue caring for the workers.
